date,region,cases,import_status
2020-05-05,MEXICO,151.0,local
2020-05-06,MEXICO,308.0,local
2020-05-07,MEXICO,416.0,local
2020-05-08,MEXICO,341.0,local
2020-05-09,MEXICO,292.0,local
2020-05-10,MEXICO,278.0,local
2020-05-11,MEXICO,167.0,local
2020-05-12,MEXICO,385.0,local
2020-05-13,MEXICO,273.0,local
2020-04-01,MICHOACAN,-6790.0,local
2020-04-02,MICHOACAN,0.0,local
2020-04-03,MICHOACAN,1.0,local
2020-04-04,MICHOACAN,3.0,local
2020-04-05,MICHOACAN,3.0,local
2020-04-06,MICHOACAN,4.0,local
2020-04-07,MICHOACAN,1.0,local
2020-04-08,MICHOACAN,1.0,local
2020-04-09,MICHOACAN,10.0,local
2020-04-10,MICHOACAN,0.0,local
2020-04-11,MICHOACAN,4.0,local
2020-04-12,MICHOACAN,11.0,local
2020-04-13,MICHOACAN,1.0,local
2020-04-14,MICHOACAN,6.0,local
2020-04-15,MICHOACAN,3.0,local
2020-04-16,MICHOACAN,14.0,local
2020-04-17,MICHOACAN,15.0,local
2020-04-18,MICHOACAN,8.0,local
2020-04-19,MICHOACAN,8.0,local
2020-04-20,MICHOACAN,12.0,local
2020-04-21,MICHOACAN,11.0,local
2020-04-22,MICHOACAN,6.0,local
2020-04-23,MICHOACAN,21.0,local
2020-04-24,MICHOACAN,11.0,local
2020-04-25,MICHOACAN,16.0,local
2020-04-26,MICHOACAN,11.0,local
2020-04-27,MICHOACAN,9.0,local
2020-04-28,MICHOACAN,37.0,local
2020-04-29,MICHOACAN,28.0,local
2020-04-30,MICHOACAN,35.0,local
2020-05-01,MICHOACAN,32.0,local
2020-05-02,MICHOACAN,21.0,local
2020-05-03,MICHOACAN,3.0,local
2020-05-04,MICHOACAN,6.0,local
2020-05-05,MICHOACAN,19.0,local
2020-05-06,MICHOACAN,29.0,local
2020-05-07,MICHOACAN,50.0,local
2020-05-08,MICHOACAN,31.0,local
2020-05-09,MICHOACAN,51.0,local
2020-05-10,MICHOACAN,14.0,local
2020-05-11,MICHOACAN,8.0,local
2020-05-12,MICHOACAN,33.0,local
2020-05-13,MICHOACAN,68.0,local
2020-04-01,MORELOS,-667.0,local
2020-04-02,MORELOS,0.0,local
2020-04-03,MORELOS,4.0,local
2020-04-04,MORELOS,2.0,local
2020-04-05,MORELOS,2.0,local
2020-04-06,MORELOS,2.0,local
2020-04-07,MORELOS,7.0,local
2020-04-08,MORELOS,1.0,local
2020-04-09,MORELOS,9.0,local
2020-04-10,MORELOS,0.0,local
2020-04-11,MORELOS,5.0,local
2020-04-12,MORELOS,5.0,local
2020-04-13,MORELOS,6.0,local
2020-04-14,MORELOS,4.0,local
2020-04-15,MORELOS,4.0,local
2020-04-16,MORELOS,3.0,local
2020-04-17,MORELOS,16.0,local
2020-04-18,MORELOS,5.0,local
2020-04-19,MORELOS,5.0,local
2020-04-20,MORELOS,4.0,local
2020-04-21,MORELOS,4.0,local
2020-04-22,MORELOS,7.0,local
2020-04-23,MORELOS,17.0,local
2020-04-24,MORELOS,23.0,local
2020-04-25,MORELOS,23.0,local
2020-04-26,MORELOS,21.0,local
2020-04-27,MORELOS,4.0,local
2020-04-28,MORELOS,50.0,local
2020-04-29,MORELOS,34.0,local
2020-04-30,MORELOS,46.0,local
2020-05-01,MORELOS,42.0,local
2020-05-02,MORELOS,51.0,local
2020-05-03,MORELOS,13.0,local
2020-05-04,MORELOS,71.0,local
2020-05-05,MORELOS,53.0,local
2020-05-06,MORELOS,58.0,local
2020-05-07,MORELOS,44.0,local
2020-05-08,MORELOS,57.0,local
2020-05-09,MORELOS,62.0,local
2020-05-10,MORELOS,28.0,local
2020-05-11,MORELOS,17.0,local
2020-05-12,MORELOS,54.0,local
2020-05-13,MORELOS,41.0,local
