date,region,cases,import_status
2020-04-02,CHIHUAHUA,0.0,local
2020-04-03,CHIHUAHUA,1.0,local
2020-04-04,CHIHUAHUA,2.0,local
2020-04-05,CHIHUAHUA,2.0,local
2020-04-06,CHIHUAHUA,7.0,local
2020-04-07,CHIHUAHUA,0.0,local
2020-04-08,CHIHUAHUA,7.0,local
2020-04-09,CHIHUAHUA,13.0,local
2020-04-10,CHIHUAHUA,12.0,local
2020-04-11,CHIHUAHUA,0.0,local
2020-04-12,CHIHUAHUA,7.0,local
2020-04-13,CHIHUAHUA,6.0,local
2020-04-14,CHIHUAHUA,2.0,local
2020-04-15,CHIHUAHUA,14.0,local
2020-04-16,CHIHUAHUA,23.0,local
2020-04-17,CHIHUAHUA,7.0,local
2020-04-18,CHIHUAHUA,16.0,local
2020-04-19,CHIHUAHUA,16.0,local
2020-04-20,CHIHUAHUA,4.0,local
2020-04-21,CHIHUAHUA,3.0,local
2020-04-22,CHIHUAHUA,21.0,local
2020-04-23,CHIHUAHUA,19.0,local
2020-04-24,CHIHUAHUA,19.0,local
2020-04-25,CHIHUAHUA,28.0,local
2020-04-26,CHIHUAHUA,18.0,local
2020-04-27,CHIHUAHUA,13.0,local
2020-04-28,CHIHUAHUA,43.0,local
2020-04-29,CHIHUAHUA,11.0,local
2020-04-30,CHIHUAHUA,26.0,local
2020-05-01,CHIHUAHUA,49.0,local
2020-05-02,CHIHUAHUA,52.0,local
2020-05-03,CHIHUAHUA,60.0,local
2020-05-04,CHIHUAHUA,20.0,local
2020-05-05,CHIHUAHUA,49.0,local
2020-05-06,CHIHUAHUA,19.0,local
2020-05-07,CHIHUAHUA,17.0,local
2020-05-08,CHIHUAHUA,15.0,local
2020-05-09,CHIHUAHUA,26.0,local
2020-05-10,CHIHUAHUA,16.0,local
2020-05-11,CHIHUAHUA,19.0,local
2020-05-12,CHIHUAHUA,37.0,local
2020-05-13,CHIHUAHUA,38.0,local
2020-05-14,CHIHUAHUA,31.0,local
2020-05-15,CHIHUAHUA,75.0,local
2020-05-16,CHIHUAHUA,24.0,local
2020-05-17,CHIHUAHUA,19.0,local
2020-05-18,CHIHUAHUA,0.0,local
2020-05-19,CHIHUAHUA,43.0,local
2020-05-20,CHIHUAHUA,54.0,local
2020-05-21,CHIHUAHUA,79.0,local
2020-05-22,CHIHUAHUA,28.0,local
2020-05-23,CHIHUAHUA,49.0,local
2020-05-24,CHIHUAHUA,16.0,local
2020-05-25,CHIHUAHUA,7.0,local
2020-05-26,CHIHUAHUA,85.0,local
2020-05-27,CHIHUAHUA,78.0,local
2020-05-28,CHIHUAHUA,44.0,local
2020-05-29,CHIHUAHUA,105.0,local
2020-05-30,CHIHUAHUA,64.0,local
2020-05-31,CHIHUAHUA,47.0,local
2020-06-01,CHIHUAHUA,11.0,local
2020-06-02,CHIHUAHUA,69.0,local
2020-06-03,CHIHUAHUA,35.0,local
2020-06-04,CHIHUAHUA,40.0,local
2020-06-05,CHIHUAHUA,36.0,local
2020-06-06,CHIHUAHUA,22.0,local
2020-06-07,CHIHUAHUA,80.0,local
2020-06-08,CHIHUAHUA,8.0,local
2020-06-09,CHIHUAHUA,46.0,local
2020-06-10,CHIHUAHUA,110.0,local
2020-06-11,CHIHUAHUA,30.0,local
2020-06-12,CHIHUAHUA,47.0,local
2020-06-13,CHIHUAHUA,72.0,local
2020-06-14,CHIHUAHUA,49.0,local
2020-06-15,CHIHUAHUA,10.0,local
2020-06-16,CHIHUAHUA,64.0,local
2020-06-17,CHIHUAHUA,59.0,local
2020-06-18,CHIHUAHUA,43.0,local
2020-06-19,CHIHUAHUA,35.0,local
2020-06-20,CHIHUAHUA,59.0,local
2020-06-21,CHIHUAHUA,81.0,local
2020-06-22,CHIHUAHUA,16.0,local
2020-06-23,CHIHUAHUA,27.0,local
2020-06-24,CHIHUAHUA,65.0,local
2020-06-25,CHIHUAHUA,109.0,local
2020-06-26,CHIHUAHUA,72.0,local
2020-04-01,CIUDAD DE MEXICO,-2626.0,local
2020-04-02,CIUDAD DE MEXICO,14.0,local
2020-04-03,CIUDAD DE MEXICO,33.0,local
2020-04-04,CIUDAD DE MEXICO,65.0,local
2020-04-05,CIUDAD DE MEXICO,95.0,local
2020-04-06,CIUDAD DE MEXICO,60.0,local
2020-04-07,CIUDAD DE MEXICO,101.0,local
2020-04-08,CIUDAD DE MEXICO,113.0,local
2020-04-09,CIUDAD DE MEXICO,44.0,local
2020-04-10,CIUDAD DE MEXICO,107.0,local
2020-04-11,CIUDAD DE MEXICO,76.0,local
2020-04-12,CIUDAD DE MEXICO,180.0,local
2020-04-13,CIUDAD DE MEXICO,93.0,local
2020-04-14,CIUDAD DE MEXICO,108.0,local
2020-04-15,CIUDAD DE MEXICO,106.0,local
2020-04-16,CIUDAD DE MEXICO,112.0,local
2020-04-17,CIUDAD DE MEXICO,212.0,local
2020-04-18,CIUDAD DE MEXICO,180.0,local
2020-04-19,CIUDAD DE MEXICO,248.0,local
2020-04-20,CIUDAD DE MEXICO,91.0,local
2020-04-21,CIUDAD DE MEXICO,136.0,local
2020-04-22,CIUDAD DE MEXICO,356.0,local
2020-04-23,CIUDAD DE MEXICO,342.0,local
2020-04-24,CIUDAD DE MEXICO,375.0,local
2020-04-25,CIUDAD DE MEXICO,232.0,local
2020-04-26,CIUDAD DE MEXICO,202.0,local
2020-04-27,CIUDAD DE MEXICO,186.0,local
2020-04-28,CIUDAD DE MEXICO,322.0,local
2020-04-29,CIUDAD DE MEXICO,308.0,local
2020-04-30,CIUDAD DE MEXICO,427.0,local
2020-05-01,CIUDAD DE MEXICO,339.0,local
2020-05-02,CIUDAD DE MEXICO,465.0,local
2020-05-03,CIUDAD DE MEXICO,404.0,local
2020-05-04,CIUDAD DE MEXICO,368.0,local
2020-05-05,CIUDAD DE MEXICO,214.0,local
2020-05-06,CIUDAD DE MEXICO,522.0,local
2020-05-07,CIUDAD DE MEXICO,608.0,local
2020-05-08,CIUDAD DE MEXICO,576.0,local
2020-05-09,CIUDAD DE MEXICO,513.0,local
2020-05-10,CIUDAD DE MEXICO,519.0,local
2020-05-11,CIUDAD DE MEXICO,246.0,local
2020-05-12,CIUDAD DE MEXICO,546.0,local
2020-05-13,CIUDAD DE MEXICO,417.0,local
2020-05-14,CIUDAD DE MEXICO,718.0,local
2020-05-15,CIUDAD DE MEXICO,792.0,local
2020-05-16,CIUDAD DE MEXICO,620.0,local
2020-05-17,CIUDAD DE MEXICO,596.0,local
2020-05-18,CIUDAD DE MEXICO,894.0,local
2020-05-19,CIUDAD DE MEXICO,717.0,local
2020-05-20,CIUDAD DE MEXICO,561.0,local
2020-05-21,CIUDAD DE MEXICO,914.0,local
2020-05-22,CIUDAD DE MEXICO,932.0,local
2020-05-23,CIUDAD DE MEXICO,1222.0,local
2020-05-24,CIUDAD DE MEXICO,770.0,local
2020-05-25,CIUDAD DE MEXICO,553.0,local
2020-05-26,CIUDAD DE MEXICO,764.0,local
2020-05-27,CIUDAD DE MEXICO,827.0,local
2020-05-28,CIUDAD DE MEXICO,872.0,local
2020-05-29,CIUDAD DE MEXICO,925.0,local
2020-05-30,CIUDAD DE MEXICO,642.0,local
2020-05-31,CIUDAD DE MEXICO,753.0,local
2020-06-01,CIUDAD DE MEXICO,769.0,local
2020-06-02,CIUDAD DE MEXICO,722.0,local
2020-06-03,CIUDAD DE MEXICO,817.0,local
2020-06-04,CIUDAD DE MEXICO,1063.0,local
2020-06-05,CIUDAD DE MEXICO,1191.0,local
2020-06-06,CIUDAD DE MEXICO,643.0,local
2020-06-07,CIUDAD DE MEXICO,608.0,local
2020-06-08,CIUDAD DE MEXICO,662.0,local
2020-06-09,CIUDAD DE MEXICO,763.0,local
2020-06-10,CIUDAD DE MEXICO,917.0,local
2020-06-11,CIUDAD DE MEXICO,904.0,local
2020-06-12,CIUDAD DE MEXICO,1195.0,local
2020-06-13,CIUDAD DE MEXICO,682.0,local
2020-06-14,CIUDAD DE MEXICO,925.0,local
2020-06-15,CIUDAD DE MEXICO,624.0,local
2020-06-16,CIUDAD DE MEXICO,614.0,local
2020-06-17,CIUDAD DE MEXICO,754.0,local
2020-06-18,CIUDAD DE MEXICO,1150.0,local
2020-06-19,CIUDAD DE MEXICO,986.0,local
2020-06-20,CIUDAD DE MEXICO,770.0,local
2020-06-21,CIUDAD DE MEXICO,702.0,local
2020-06-22,CIUDAD DE MEXICO,424.0,local
2020-06-23,CIUDAD DE MEXICO,693.0,local
2020-06-24,CIUDAD DE MEXICO,647.0,local
2020-06-25,CIUDAD DE MEXICO,882.0,local
2020-06-26,CIUDAD DE MEXICO,852.0,local
2020-04-01,DURANGO,-45970.0,local
2020-04-02,DURANGO,1.0,local
2020-04-03,DURANGO,0.0,local
2020-04-04,DURANGO,2.0,local
2020-04-05,DURANGO,2.0,local
2020-04-06,DURANGO,0.0,local
2020-04-07,DURANGO,3.0,local
2020-04-08,DURANGO,0.0,local
2020-04-09,DURANGO,1.0,local
2020-04-10,DURANGO,2.0,local
2020-04-11,DURANGO,0.0,local
2020-04-12,DURANGO,0.0,local
2020-04-13,DURANGO,0.0,local
2020-04-14,DURANGO,-1.0,local
2020-04-15,DURANGO,1.0,local
2020-04-16,DURANGO,0.0,local
2020-04-17,DURANGO,2.0,local
2020-04-18,DURANGO,0.0,local
2020-04-19,DURANGO,2.0,local
2020-04-20,DURANGO,1.0,local
2020-04-21,DURANGO,8.0,local
2020-04-22,DURANGO,2.0,local
2020-04-23,DURANGO,5.0,local
2020-04-24,DURANGO,2.0,local
2020-04-25,DURANGO,2.0,local
2020-04-26,DURANGO,2.0,local
2020-04-27,DURANGO,1.0,local
2020-04-28,DURANGO,11.0,local
2020-04-29,DURANGO,2.0,local
2020-04-30,DURANGO,8.0,local
2020-05-01,DURANGO,4.0,local
2020-05-02,DURANGO,3.0,local
2020-05-03,DURANGO,2.0,local
2020-05-04,DURANGO,5.0,local
2020-05-05,DURANGO,0.0,local
2020-05-06,DURANGO,11.0,local
2020-05-07,DURANGO,6.0,local
2020-05-08,DURANGO,10.0,local
2020-05-09,DURANGO,2.0,local
2020-05-10,DURANGO,6.0,local
2020-05-11,DURANGO,2.0,local
2020-05-12,DURANGO,6.0,local
2020-05-13,DURANGO,4.0,local
2020-05-14,DURANGO,17.0,local
2020-05-15,DURANGO,6.0,local
2020-05-16,DURANGO,6.0,local
2020-05-17,DURANGO,2.0,local
2020-05-18,DURANGO,11.0,local
2020-05-19,DURANGO,7.0,local
2020-05-20,DURANGO,13.0,local
2020-05-21,DURANGO,5.0,local
2020-05-22,DURANGO,17.0,local
2020-05-23,DURANGO,6.0,local
2020-05-24,DURANGO,16.0,local
2020-05-25,DURANGO,13.0,local
2020-05-26,DURANGO,3.0,local
2020-05-27,DURANGO,30.0,local
2020-05-28,DURANGO,25.0,local
2020-05-29,DURANGO,18.0,local
2020-05-30,DURANGO,43.0,local
2020-05-31,DURANGO,19.0,local
2020-06-01,DURANGO,16.0,local
2020-06-02,DURANGO,10.0,local
2020-06-03,DURANGO,60.0,local
2020-06-04,DURANGO,28.0,local
2020-06-05,DURANGO,38.0,local
2020-06-06,DURANGO,31.0,local
2020-06-07,DURANGO,60.0,local
2020-06-08,DURANGO,32.0,local
2020-06-09,DURANGO,24.0,local
2020-06-10,DURANGO,41.0,local
2020-06-11,DURANGO,51.0,local
2020-06-12,DURANGO,81.0,local
2020-06-13,DURANGO,64.0,local
2020-06-14,DURANGO,51.0,local
2020-06-15,DURANGO,14.0,local
2020-06-16,DURANGO,18.0,local
2020-06-17,DURANGO,87.0,local
2020-06-18,DURANGO,80.0,local
2020-06-19,DURANGO,64.0,local
2020-06-20,DURANGO,87.0,local
2020-06-21,DURANGO,43.0,local
2020-06-22,DURANGO,10.0,local
2020-06-23,DURANGO,19.0,local
2020-06-24,DURANGO,44.0,local
2020-06-25,DURANGO,130.0,local
2020-06-26,DURANGO,86.0,local
2020-04-01,GUANAJUATO,-1603.0,local
2020-04-02,GUANAJUATO,1.0,local
2020-04-03,GUANAJUATO,2.0,local
2020-04-04,GUANAJUATO,1.0,local
2020-04-05,GUANAJUATO,0.0,local
2020-04-06,GUANAJUATO,5.0,local
2020-04-07,GUANAJUATO,3.0,local
2020-04-08,GUANAJUATO,6.0,local
2020-04-09,GUANAJUATO,4.0,local
2020-04-10,GUANAJUATO,7.0,local
2020-04-11,GUANAJUATO,3.0,local
2020-04-12,GUANAJUATO,1.0,local
2020-04-13,GUANAJUATO,6.0,local
2020-04-14,GUANAJUATO,2.0,local
2020-04-15,GUANAJUATO,1.0,local
2020-04-16,GUANAJUATO,5.0,local
2020-04-17,GUANAJUATO,17.0,local
2020-04-18,GUANAJUATO,4.0,local
2020-04-19,GUANAJUATO,16.0,local
2020-04-20,GUANAJUATO,17.0,local
2020-04-21,GUANAJUATO,8.0,local
2020-04-22,GUANAJUATO,14.0,local
2020-04-23,GUANAJUATO,10.0,local
2020-04-24,GUANAJUATO,10.0,local
2020-04-25,GUANAJUATO,5.0,local
2020-04-26,GUANAJUATO,8.0,local
2020-04-27,GUANAJUATO,10.0,local
2020-04-28,GUANAJUATO,5.0,local
2020-04-29,GUANAJUATO,18.0,local
2020-04-30,GUANAJUATO,24.0,local
2020-05-01,GUANAJUATO,20.0,local
2020-05-02,GUANAJUATO,7.0,local
2020-05-03,GUANAJUATO,18.0,local
2020-05-04,GUANAJUATO,7.0,local
2020-05-05,GUANAJUATO,14.0,local
2020-05-06,GUANAJUATO,14.0,local
2020-05-07,GUANAJUATO,45.0,local
2020-05-08,GUANAJUATO,26.0,local
2020-05-09,GUANAJUATO,29.0,local
2020-05-10,GUANAJUATO,30.0,local
2020-05-11,GUANAJUATO,32.0,local
2020-05-12,GUANAJUATO,39.0,local
2020-05-13,GUANAJUATO,36.0,local
2020-05-14,GUANAJUATO,39.0,local
2020-05-15,GUANAJUATO,39.0,local
2020-05-16,GUANAJUATO,29.0,local
2020-05-17,GUANAJUATO,48.0,local
2020-05-18,GUANAJUATO,24.0,local
2020-05-19,GUANAJUATO,36.0,local
2020-05-20,GUANAJUATO,26.0,local
2020-05-21,GUANAJUATO,76.0,local
2020-05-22,GUANAJUATO,51.0,local
2020-05-23,GUANAJUATO,80.0,local
2020-05-24,GUANAJUATO,26.0,local
2020-05-25,GUANAJUATO,73.0,local
2020-05-26,GUANAJUATO,57.0,local
2020-05-27,GUANAJUATO,54.0,local
2020-05-28,GUANAJUATO,82.0,local
2020-05-29,GUANAJUATO,64.0,local
2020-05-30,GUANAJUATO,79.0,local
2020-05-31,GUANAJUATO,170.0,local
2020-06-01,GUANAJUATO,47.0,local
2020-06-02,GUANAJUATO,192.0,local
2020-06-03,GUANAJUATO,137.0,local
2020-06-04,GUANAJUATO,126.0,local
2020-06-05,GUANAJUATO,143.0,local
2020-06-06,GUANAJUATO,111.0,local
2020-06-07,GUANAJUATO,111.0,local
2020-06-08,GUANAJUATO,56.0,local
2020-06-09,GUANAJUATO,162.0,local
2020-06-10,GUANAJUATO,218.0,local
2020-06-11,GUANAJUATO,117.0,local
2020-06-12,GUANAJUATO,168.0,local
2020-06-13,GUANAJUATO,146.0,local
2020-06-14,GUANAJUATO,103.0,local
2020-06-15,GUANAJUATO,70.0,local
2020-06-16,GUANAJUATO,336.0,local
2020-06-17,GUANAJUATO,185.0,local
2020-06-18,GUANAJUATO,258.0,local
2020-06-19,GUANAJUATO,244.0,local
2020-06-20,GUANAJUATO,234.0,local
2020-06-21,GUANAJUATO,134.0,local
2020-06-22,GUANAJUATO,83.0,local
2020-06-23,GUANAJUATO,435.0,local
2020-06-24,GUANAJUATO,254.0,local
2020-06-25,GUANAJUATO,423.0,local
2020-06-26,GUANAJUATO,276.0,local
2020-04-01,GUERRERO,-6385.0,local
2020-04-02,GUERRERO,2.0,local
2020-04-03,GUERRERO,2.0,local
2020-04-04,GUERRERO,1.0,local
2020-04-05,GUERRERO,5.0,local
2020-04-06,GUERRERO,5.0,local
2020-04-07,GUERRERO,5.0,local
2020-04-08,GUERRERO,11.0,local
2020-04-09,GUERRERO,2.0,local
2020-04-10,GUERRERO,6.0,local
2020-04-11,GUERRERO,3.0,local
2020-04-12,GUERRERO,14.0,local
2020-04-13,GUERRERO,7.0,local
2020-04-14,GUERRERO,11.0,local
2020-04-15,GUERRERO,9.0,local
2020-04-16,GUERRERO,3.0,local
2020-04-17,GUERRERO,9.0,local
2020-04-18,GUERRERO,0.0,local
2020-04-19,GUERRERO,12.0,local
2020-04-20,GUERRERO,5.0,local
2020-04-21,GUERRERO,1.0,local
2020-04-22,GUERRERO,12.0,local
2020-04-23,GUERRERO,21.0,local
2020-04-24,GUERRERO,8.0,local
2020-04-25,GUERRERO,6.0,local
2020-04-26,GUERRERO,23.0,local
2020-04-27,GUERRERO,15.0,local
2020-04-28,GUERRERO,24.0,local
2020-04-29,GUERRERO,29.0,local
2020-04-30,GUERRERO,13.0,local
2020-05-01,GUERRERO,35.0,local
2020-05-02,GUERRERO,1.0,local
2020-05-03,GUERRERO,25.0,local
2020-05-04,GUERRERO,24.0,local
2020-05-05,GUERRERO,22.0,local
2020-05-06,GUERRERO,25.0,local
2020-05-07,GUERRERO,28.0,local
2020-05-08,GUERRERO,9.0,local
2020-05-09,GUERRERO,25.0,local
2020-05-10,GUERRERO,56.0,local
2020-05-11,GUERRERO,51.0,local
2020-05-12,GUERRERO,36.0,local
2020-05-13,GUERRERO,52.0,local
2020-05-14,GUERRERO,26.0,local
2020-05-15,GUERRERO,47.0,local
2020-05-16,GUERRERO,42.0,local
2020-05-17,GUERRERO,13.0,local
2020-05-18,GUERRERO,57.0,local
2020-05-19,GUERRERO,44.0,local
2020-05-20,GUERRERO,28.0,local
2020-05-21,GUERRERO,57.0,local
2020-05-22,GUERRERO,36.0,local
2020-05-23,GUERRERO,66.0,local
2020-05-24,GUERRERO,119.0,local
2020-05-25,GUERRERO,96.0,local
2020-05-26,GUERRERO,62.0,local
2020-05-27,GUERRERO,58.0,local
2020-05-28,GUERRERO,163.0,local
2020-05-29,GUERRERO,59.0,local
2020-05-30,GUERRERO,184.0,local
2020-05-31,GUERRERO,66.0,local
2020-06-01,GUERRERO,58.0,local
2020-06-02,GUERRERO,101.0,local
2020-06-03,GUERRERO,82.0,local
2020-06-04,GUERRERO,24.0,local
2020-06-05,GUERRERO,167.0,local
2020-06-06,GUERRERO,90.0,local
2020-06-07,GUERRERO,136.0,local
2020-06-08,GUERRERO,10.0,local
2020-06-09,GUERRERO,107.0,local
2020-06-10,GUERRERO,219.0,local
2020-06-11,GUERRERO,131.0,local
2020-06-12,GUERRERO,142.0,local
2020-06-13,GUERRERO,99.0,local
2020-06-14,GUERRERO,85.0,local
2020-06-15,GUERRERO,152.0,local
2020-06-16,GUERRERO,137.0,local
2020-06-17,GUERRERO,149.0,local
2020-06-18,GUERRERO,120.0,local
2020-06-19,GUERRERO,127.0,local
2020-06-20,GUERRERO,150.0,local
2020-06-21,GUERRERO,109.0,local
2020-06-22,GUERRERO,135.0,local
2020-06-23,GUERRERO,188.0,local
2020-06-24,GUERRERO,157.0,local
2020-06-25,GUERRERO,60.0,local
2020-06-26,GUERRERO,105.0,local
2020-04-01,HIDALGO,-4910.0,local
2020-04-02,HIDALGO,5.0,local
2020-04-03,HIDALGO,3.0,local
2020-04-04,HIDALGO,2.0,local
2020-04-05,HIDALGO,2.0,local
2020-04-06,HIDALGO,3.0,local
2020-04-07,HIDALGO,6.0,local
2020-04-08,HIDALGO,5.0,local
2020-04-09,HIDALGO,1.0,local
2020-04-10,HIDALGO,3.0,local
2020-04-11,HIDALGO,1.0,local
2020-04-12,HIDALGO,5.0,local
2020-04-13,HIDALGO,0.0,local
2020-04-14,HIDALGO,5.0,local
2020-04-15,HIDALGO,2.0,local
2020-04-16,HIDALGO,3.0,local
2020-04-17,HIDALGO,6.0,local
2020-04-18,HIDALGO,5.0,local
2020-04-19,HIDALGO,13.0,local
2020-04-20,HIDALGO,5.0,local
2020-04-21,HIDALGO,15.0,local
2020-04-22,HIDALGO,12.0,local
2020-04-23,HIDALGO,3.0,local
2020-04-24,HIDALGO,27.0,local
2020-04-25,HIDALGO,10.0,local
2020-04-26,HIDALGO,17.0,local
2020-04-27,HIDALGO,8.0,local
2020-04-28,HIDALGO,36.0,local
2020-04-29,HIDALGO,16.0,local
2020-04-30,HIDALGO,19.0,local
2020-05-01,HIDALGO,21.0,local
2020-05-02,HIDALGO,24.0,local
2020-05-03,HIDALGO,6.0,local
2020-05-04,HIDALGO,22.0,local
2020-05-05,HIDALGO,40.0,local
2020-05-06,HIDALGO,22.0,local
2020-05-07,HIDALGO,35.0,local
2020-05-08,HIDALGO,44.0,local
2020-05-09,HIDALGO,21.0,local
2020-05-10,HIDALGO,44.0,local
2020-05-11,HIDALGO,34.0,local
2020-05-12,HIDALGO,29.0,local
2020-05-13,HIDALGO,34.0,local
2020-05-14,HIDALGO,43.0,local
2020-05-15,HIDALGO,68.0,local
2020-05-16,HIDALGO,64.0,local
2020-05-17,HIDALGO,32.0,local
2020-05-18,HIDALGO,76.0,local
2020-05-19,HIDALGO,46.0,local
2020-05-20,HIDALGO,68.0,local
2020-05-21,HIDALGO,63.0,local
2020-05-22,HIDALGO,39.0,local
2020-05-23,HIDALGO,56.0,local
2020-05-24,HIDALGO,51.0,local
2020-05-25,HIDALGO,76.0,local
2020-05-26,HIDALGO,120.0,local
2020-05-27,HIDALGO,40.0,local
2020-05-28,HIDALGO,65.0,local
2020-05-29,HIDALGO,55.0,local
2020-05-30,HIDALGO,71.0,local
2020-05-31,HIDALGO,40.0,local
2020-06-01,HIDALGO,59.0,local
2020-06-02,HIDALGO,129.0,local
2020-06-03,HIDALGO,113.0,local
2020-06-04,HIDALGO,66.0,local
2020-06-05,HIDALGO,54.0,local
2020-06-06,HIDALGO,65.0,local
2020-06-07,HIDALGO,74.0,local
2020-06-08,HIDALGO,21.0,local
2020-06-09,HIDALGO,54.0,local
2020-06-10,HIDALGO,115.0,local
2020-06-11,HIDALGO,58.0,local
2020-06-12,HIDALGO,98.0,local
2020-06-13,HIDALGO,59.0,local
2020-06-14,HIDALGO,64.0,local
2020-06-15,HIDALGO,51.0,local
2020-06-16,HIDALGO,70.0,local
2020-06-17,HIDALGO,123.0,local
2020-06-18,HIDALGO,57.0,local
2020-06-19,HIDALGO,87.0,local
2020-06-20,HIDALGO,56.0,local
2020-06-21,HIDALGO,65.0,local
2020-06-22,HIDALGO,52.0,local
2020-06-23,HIDALGO,120.0,local
2020-06-24,HIDALGO,62.0,local
2020-06-25,HIDALGO,97.0,local
2020-06-26,HIDALGO,68.0,local
2020-04-01,JALISCO,-3546.0,local
2020-04-02,JALISCO,6.0,local
2020-04-03,JALISCO,12.0,local
2020-04-04,JALISCO,2.0,local
2020-04-05,JALISCO,5.0,local
2020-04-06,JALISCO,3.0,local
2020-04-07,JALISCO,9.0,local
2020-04-08,JALISCO,4.0,local
2020-04-09,JALISCO,-2.0,local
2020-04-10,JALISCO,7.0,local
2020-04-11,JALISCO,6.0,local
2020-04-12,JALISCO,5.0,local
2020-04-13,JALISCO,3.0,local
2020-04-14,JALISCO,5.0,local
2020-04-15,JALISCO,12.0,local
2020-04-16,JALISCO,2.0,local
2020-04-17,JALISCO,9.0,local
2020-04-18,JALISCO,6.0,local
2020-04-19,JALISCO,2.0,local
2020-04-20,JALISCO,18.0,local
2020-04-21,JALISCO,10.0,local
2020-04-22,JALISCO,10.0,local
2020-04-23,JALISCO,19.0,local
2020-04-24,JALISCO,9.0,local
2020-04-25,JALISCO,8.0,local
2020-04-26,JALISCO,11.0,local
2020-04-27,JALISCO,21.0,local
2020-04-28,JALISCO,13.0,local
2020-04-29,JALISCO,10.0,local
2020-04-30,JALISCO,21.0,local
2020-05-01,JALISCO,28.0,local
2020-05-02,JALISCO,12.0,local
2020-05-03,JALISCO,30.0,local
2020-05-04,JALISCO,30.0,local
2020-05-05,JALISCO,22.0,local
2020-05-06,JALISCO,23.0,local
2020-05-07,JALISCO,16.0,local
2020-05-08,JALISCO,46.0,local
2020-05-09,JALISCO,38.0,local
2020-05-10,JALISCO,1.0,local
2020-05-11,JALISCO,43.0,local
2020-05-12,JALISCO,34.0,local
2020-05-13,JALISCO,29.0,local
2020-05-14,JALISCO,48.0,local
2020-05-15,JALISCO,20.0,local
2020-05-16,JALISCO,29.0,local
2020-05-17,JALISCO,49.0,local
2020-05-18,JALISCO,39.0,local
2020-05-19,JALISCO,35.0,local
2020-05-20,JALISCO,48.0,local
2020-05-21,JALISCO,61.0,local
2020-05-22,JALISCO,67.0,local
2020-05-23,JALISCO,37.0,local
2020-05-24,JALISCO,48.0,local
2020-05-25,JALISCO,58.0,local
2020-05-26,JALISCO,57.0,local
2020-05-27,JALISCO,60.0,local
2020-05-28,JALISCO,77.0,local
2020-05-29,JALISCO,92.0,local
2020-05-30,JALISCO,136.0,local
2020-05-31,JALISCO,100.0,local
2020-06-01,JALISCO,42.0,local
2020-06-02,JALISCO,223.0,local
2020-06-03,JALISCO,111.0,local
2020-06-04,JALISCO,153.0,local
2020-06-05,JALISCO,158.0,local
2020-06-06,JALISCO,206.0,local
2020-06-07,JALISCO,167.0,local
2020-06-08,JALISCO,168.0,local
2020-06-09,JALISCO,230.0,local
2020-06-10,JALISCO,91.0,local
2020-06-11,JALISCO,202.0,local
2020-06-12,JALISCO,193.0,local
2020-06-13,JALISCO,176.0,local
2020-06-14,JALISCO,164.0,local
2020-06-15,JALISCO,95.0,local
2020-06-16,JALISCO,150.0,local
2020-06-17,JALISCO,206.0,local
2020-06-18,JALISCO,161.0,local
2020-06-19,JALISCO,135.0,local
2020-06-20,JALISCO,131.0,local
2020-06-21,JALISCO,168.0,local
2020-06-22,JALISCO,127.0,local
2020-06-23,JALISCO,311.0,local
2020-06-24,JALISCO,187.0,local
2020-06-25,JALISCO,160.0,local
2020-06-26,JALISCO,179.0,local
2020-04-01,MEXICO,-5896.0,local
2020-04-02,MEXICO,2.0,local
2020-04-03,MEXICO,12.0,local
2020-04-04,MEXICO,17.0,local
2020-04-05,MEXICO,44.0,local
2020-04-06,MEXICO,69.0,local
2020-04-07,MEXICO,72.0,local
2020-04-08,MEXICO,50.0,local
2020-04-09,MEXICO,52.0,local
2020-04-10,MEXICO,91.0,local
2020-04-11,MEXICO,31.0,local
2020-04-12,MEXICO,55.0,local
2020-04-13,MEXICO,51.0,local
2020-04-14,MEXICO,55.0,local
2020-04-15,MEXICO,78.0,local
2020-04-16,MEXICO,66.0,local
2020-04-17,MEXICO,99.0,local
2020-04-18,MEXICO,69.0,local
2020-04-19,MEXICO,136.0,local
2020-04-20,MEXICO,51.0,local
2020-04-21,MEXICO,123.0,local
2020-04-22,MEXICO,212.0,local
2020-04-23,MEXICO,141.0,local
2020-04-24,MEXICO,258.0,local
2020-04-25,MEXICO,246.0,local
2020-04-26,MEXICO,117.0,local
2020-04-27,MEXICO,100.0,local
2020-04-28,MEXICO,267.0,local
2020-04-29,MEXICO,141.0,local
2020-04-30,MEXICO,267.0,local
2020-05-01,MEXICO,292.0,local
2020-05-02,MEXICO,193.0,local
2020-05-03,MEXICO,278.0,local
2020-05-04,MEXICO,309.0,local
2020-05-05,MEXICO,151.0,local
2020-05-06,MEXICO,308.0,local
2020-05-07,MEXICO,416.0,local
2020-05-08,MEXICO,341.0,local
2020-05-09,MEXICO,292.0,local
2020-05-10,MEXICO,278.0,local
2020-05-11,MEXICO,167.0,local
2020-05-12,MEXICO,385.0,local
2020-05-13,MEXICO,273.0,local
2020-05-14,MEXICO,442.0,local
2020-05-15,MEXICO,315.0,local
2020-05-16,MEXICO,322.0,local
2020-05-17,MEXICO,295.0,local
2020-05-18,MEXICO,369.0,local
2020-05-19,MEXICO,446.0,local
